SampleID	Actinomycetaceae	Aerococcus	Aeromonas	Akkermansia	Alcaligenes faecalis et rel.	Allistipes et rel.	Anaerobiospirillum	Anaerofustis	Anaerostipes caccae et rel.	Anaerotruncus colihominis et rel.	Anaerovorax odorimutans et rel.	Aneurinibacillus	Aquabacterium	Asteroleplasma et rel.	Atopobium	Bacillus	Bacteroides fragilis et rel.	Bacteroides intestinalis et rel.	Bacteroides ovatus et rel.	Bacteroides plebeius et rel.	Bacteroides splachnicus et rel.	Bacteroides stercoris et rel.	Bacteroides uniformis et rel.	Bacteroides vulgatus et rel.	Bifidobacterium	Bilophila et rel.	Brachyspira	Bryantella formatexigens et rel.	Bulleidia moorei et rel.	Burkholderia	Butyrivibrio crossotus et rel.	Campylobacter	Catenibacterium mitsuokai et rel.	Clostridium (sensu stricto)	Clostridium cellulosi et rel.	Clostridium colinum et rel.	Clostridium difficile et rel.	Clostridium felsineum et rel.	Clostridium leptum et rel.	Clostridium nexile et rel.	Clostridium orbiscindens et rel.	Clostridium ramosum et rel.	Clostridium sphenoides et rel.	Clostridium stercorarium et rel.	Clostridium symbiosum et rel.	Clostridium thermocellum et rel.	Collinsella	Coprobacillus catenaformis et rel.	Coprococcus eutactus et rel.	Corynebacterium	Desulfovibrio et rel.	Dialister	Dorea formicigenerans et rel.	Eggerthella lenta et rel.	Enterobacter aerogenes et rel.	Enterococcus	Escherichia coli et rel.	Eubacterium biforme et rel.	Eubacterium cylindroides et rel.	Eubacterium hallii et rel.	Eubacterium limosum et rel.	Eubacterium rectale et rel.	Eubacterium siraeum et rel.	Eubacterium ventriosum et rel.	Faecalibacterium prausnitzii et rel.	Fusobacteria	Gemella	Granulicatella	Haemophilus	Helicobacter	Klebisiella pneumoniae et rel.	Lachnobacillus bovis et rel.	Lachnospira pectinoschiza et rel.	Lactobacillus catenaformis et rel.	Lactobacillus gasseri et rel.	Lactobacillus plantarum et rel.	Lactobacillus salivarius et rel.	Lactococcus	Leminorella	Megamonas hypermegale et rel.	Megasphaera elsdenii et rel.	Methylobacterium	Micrococcaceae	Mitsuokella multiacida et rel.	Moraxellaceae	Novosphingobium	Oceanospirillum	Oscillospira guillermondii et rel.	Outgrouping clostridium cluster XIVa	Oxalobacter formigenes et rel.	Papillibacter cinnamivorans et rel.	Parabacteroides distasonis et rel.	Peptococcus niger et rel.	Peptostreptococcus anaerobius et rel.	Peptostreptococcus micros et rel.	Phascolarctobacterium faecium et rel.	Prevotella melaninogenica et rel.	Prevotella oralis et rel.	Prevotella ruminicola et rel.	Prevotella tannerae et rel.	Propionibacterium	Proteus et rel.	Pseudomonas	Roseburia intestinalis et rel.	Ruminococcus bromii et rel.	Ruminococcus callidus et rel.	Ruminococcus gnavus et rel.	Ruminococcus lactaris et rel.	Ruminococcus obeum et rel.	Serratia	Sporobacter termitidis et rel.	Staphylococcus	Streptococcus bovis et rel.	Streptococcus intermedius et rel.	Streptococcus mitis et rel.	Subdoligranulum variable at rel.	Sutterella wadsworthia et rel.	Tannerella et rel.	Uncultured Bacteroidetes	Uncultured Chroococcales	Uncultured Clostridium (sensu stricto)les I	Uncultured Clostridium (sensu stricto)les II	Uncultured Mollicutes	Uncultured Selenomonadaceae	Veillonella	Vibrio	Weissella et rel.	Wissella et rel.	Xanthomonadaceae	Yersinia et rel.
Sample-696	82.882946621328	42.1311176581335	48.6007592408577	3489.68820839387	175.010576606256	37896.6000336059	41.5712959606038	66.7963063289788	5636.16766339108	6565.29145057144	1070.04704243641	63.3420445498746	79.8998716575102	42.0795729900213	84.6265714481154	147.510421342811	17211.9457364314	745.999807542181	5079.0633035297	4234.02987767234	5312.6109155046	2027.91124740325	4299.31528282985	47016.8049381202	1050.98281800961	136.171814752843	82.8559311941295	5156.44363414092	181.888838487922	153.456951709177	32615.1995246416	332.467495503983	112.610959766735	1463.38370338597	25276.1394058652	777.72004643523	4562.35147262412	42.3617251440107	13029.3426604513	3814.47567347395	21396.2048050371	216.318267712299	6389.91244270753	428.585673509373	17725.9102137321	48.4193856383888	302.329270111409	227.105177184595	6750.73200405837	128.192981085523	227.94705376396	418.96709297524	9351.36717940528	372.538614270304	587.218836078454	319.341467015614	563.285348059652	474.630040747047	206.29382061093	1559.96985019068	129.555661657309	4545.79095488207	797.259611683715	5192.77342960519	86868.2958390667	372.577998559955	39.6842777347559	43.860568031298	80.960777855041	204.931524024328	330.539638069808	5153.57900948234	6836.64543582948	82.0924540491482	542.496686475591	771.125692707227	129.877154058736	122.070362625935	173.347600977311	119.748543837361	247.089998355989	44.3039650507284	41.0808425136523	29586.0257522346	81.6456863015266	57.562138167128	746.599503976909	149709.736481411	3336.1795886089	1425.82563987781	3094.84246556534	16779.9991803185	312.524247032797	42.6530640994374	207.512353535173	2755.10482381312	976.88187417641	793.40434127934	131.209568058058	3674.36739018781	146.756152132575	346.766588297888	98.0271100344523	1582.41261386106	10066.3566375774	4470.13043679304	1160.65897773229	5845.41012066267	10009.7233835922	43.6226694455002	69327.4815249317	93.795314316083	1568.50948249922	225.439987855265	726.769188799617	15614.6575236455	2824.83575742768	5413.42527006176	296.585452186195	896.03249477443	27193.7683504098	12705.5890306712	1182.42118371952	41.0693195542004	287.482875472434	273.442589259703	139.299482883368	57.4422472878926	164.103132744962	211.441957007622
Sample-697	98.6461349346454	47.8002800764334	72.7481961479077	2621.74766187013	243.140606465363	52556.6699379779	46.2628421942962	82.3497181585444	20581.5189648707	822.168262666816	800.42042890251	69.4637664440932	61.8434895617156	49.3785450241032	107.417526562216	176.96585158613	6092.46017804972	1101.26072235593	11938.8839266674	5590.92279604798	3628.3007546817	1425.21034782573	14524.4893097118	160237.41131576	1180.69300749197	162.58667714875	96.2792726043778	28904.093682921	310.411688236019	97.5409904941917	23583.321828645	378.653759897417	131.231190459463	1398.98026264597	2815.27146217066	18398.3164012734	1031.77973045236	47.6102473106139	2969.09963809285	8595.80892991388	15186.5092764478	369.011765153718	20735.1784974851	2886.21750080115	68901.9120012156	49.0594313417772	343.569671884989	624.348161511951	20829.2560039183	147.784650148805	264.404834501782	346.244579487931	19727.7130912347	451.157971475211	556.389515459844	366.566313485443	674.315064162498	4946.3378507709	248.899534072277	6018.82660066502	173.362551773378	4236.96506734405	216.703173688825	12914.1813437671	217351.765844594	427.314837083634	48.6747403549114	52.2348714582894	97.4725310736724	238.910397402909	337.840462709575	8621.85153434201	16117.8996926496	92.1283353112213	639.85159402441	953.574207164451	144.255729753027	150.459323637512	95.3908642045555	143.996613057593	517.79081564589	48.9083231495587	48.846246003144	201.833344657296	94.9085646188816	63.8735910163608	214.305333537808	38772.578014735	7127.00040192531	394.352875450965	27369.1182016944	5197.47963674632	229.765537007185	47.9505624310129	243.813059774678	572.808830413069	1986.25388619361	2020.53742597122	153.444759502548	4982.88948335174	209.287984018208	388.757555302152	101.386783786039	12162.8538414268	336.838302289729	10652.7826082791	8045.80745049917	780.999602897534	49804.9749469492	52.2275078598938	10736.6072531636	107.899636119272	1260.95152077279	283.401946088555	624.076465021113	23076.3311741213	1670.00633801161	4571.99498225308	173.90983783719	57.3872567518101	1742.52754208699	7249.30278270916	729.588363816588	46.790866445486	247.479912571179	257.641421071478	183.565693642842	81.2729912457866	125.23113624325	219.485238340643
Sample-698	87.9341578590118	45.7994522956567	59.897812156276	2024.03479423344	205.680897735483	35462.7188357084	43.7640483785133	66.6753931036376	5155.35149723497	1191.53024564533	829.097216269281	62.3460072365021	128.93336110024	44.8597669629211	92.8659150503395	152.443255721315	8227.13031432983	450.997370064772	11779.8733690236	5257.25215223056	5034.77186898876	3942.32886289823	10672.1697728489	273406.332817239	1451.47302532378	139.521707226029	89.8722852598917	8307.12178341761	271.007250495936	178.309990414303	5298.00408746071	356.311866147152	107.633129505468	1233.25318079875	129990.622992334	2617.24959493342	920.920513479234	45.5243013002387	3784.11639595473	2443.02843515361	36455.4898922007	282.423125297137	11524.9630498684	511.407636728916	60789.7826770912	47.4302736632938	329.124995595644	422.746014951054	6176.35628043009	136.33526917982	240.182024541105	17996.049007584	9956.28333580595	381.720373535227	784.117828711596	336.704100559097	602.966913932863	452.851906157356	225.987099209608	1935.14278667386	137.244509822103	2506.19381407478	210.17066505107	1261.44908280238	47803.5989400087	401.921542868713	44.8753536401678	47.5372191525777	86.7969068157907	222.054555573436	389.078863877901	1399.19843284317	7469.94432598157	81.9440228842809	558.25717460469	810.758427835615	135.356105554987	134.197063975255	90.0069885941286	134.087172095783	294.323561454619	46.6866811292153	45.2333486915868	136.067208050716	88.1228547192254	51.3232028248342	538.171273722813	119777.696161687	3300.92305426856	537.065467498463	3661.16852828242	20890.5752310662	195.341000380388	46.7085680377913	224.423554745699	355.141364709724	1205.50214721548	1356.04685658481	149.660813227064	8327.20166747777	181.366979344617	358.158464374967	91.1425818947204	3673.8835547253	2631.32390329881	18210.8256164182	2490.57522011101	410.911661403131	34400.8980236056	46.4173497988246	5722.81958851912	97.5826798512943	894.279860169526	233.443744669859	444.973925332383	4942.52815527209	4407.32939840594	6982.69680812582	214.28373892934	43.3912327688343	1917.88668662995	1571.82953627285	652.754821071836	155.79030020559	199.69017055275	233.964435725946	168.523608589215	53.7859629335485	214.290165137849	202.61844530711
Sample-699	83.4954772908595	42.7622757235952	43.7670132227114	2745.39254517694	162.597967585698	1872.20808864735	60.8416027387279	65.5492032600592	39722.4497396062	734.916760123613	480.14608364935	54.364269394192	70.8162195899788	40.4533040291508	80.123792137993	142.625728625713	3408.66788812467	128.555242565191	3103.01423071183	687.153017310489	1094.70319709454	502.602305754618	407.032041805408	9108.38834586096	3414.37172971422	132.921489521389	78.6154200302733	8533.21596212546	189.227631849736	71.2475802922711	4401.8117873366	311.762767211838	118.285913708465	1052.30968187011	2217.15049857301	401.74357309543	758.580071856513	38.4900940876419	2934.41087060293	13992.4175655041	11410.8047963165	233.775930938768	12310.9011744126	563.96802475211	58259.4158258439	39.2920407272311	259.166071554197	306.569513457698	16333.8123870258	119.544669525094	213.419511738065	245.98527941373	16535.8775219728	326.371010358036	783.253578777744	314.365648045036	10228.6963979154	239.024858936757	247.091538154543	33635.9372673733	171.641485196297	6744.74707193139	207.340225201986	1387.52330590628	8510.3511609874	1122.31134137761	59.397360546111	68.0807594327091	194.404569458601	200.498660885155	685.596425995996	1310.78990973912	4314.63700179328	83.9994278199561	63436.2651008594	22542.2547575015	155.55004931332	213.423823753558	44.4230801057697	124.013643929657	240.995879719167	38.676397799492	40.6190156053601	116.934758360143	83.7807127248521	48.5445385272138	271.01773635555	2861.51934148454	1334.58663756431	452.793481544676	20101.0817682021	1800.97665782196	165.081578175627	39.8244512966854	195.647234928159	587.112379868863	717.682593868045	326.509380629084	101.110306009341	634.534142308892	125.595801999283	480.980623278117	79.3918271956558	2053.91872300884	11835.3503115938	784.993127502501	5138.39624061354	365.89983108213	141315.273894111	396.606924192587	2746.03266282816	87.1289113720004	30490.6203944946	2120.86109570842	11954.723116679	45547.3429721768	7321.94233450797	1186.72946145439	57.7449475606305	39.6513519724542	1231.05689930304	1268.44065658543	560.091123287251	37.3601219875812	9912.81812476334	333.07211110872	2408.01313723141	70.3909920671534	139.195424695513	181.811320584438
Sample-700	99.6144981915916	42.2509875879546	50.2896442658318	5020.42761286365	176.548740901234	6000.54160075705	38.1109510354074	86.8112017625309	38809.5335335624	6212.08628402847	1192.63778243991	59.2747929909128	159.322048009567	41.5157616177424	88.0793673399021	144.371682302556	1303.98596863619	115.445976540392	1404.53145371851	916.422340649854	987.429603081067	615.688769164304	537.140229921539	11225.4945979028	6332.23855453729	143.710367521666	76.3817381749576	18659.9068951291	200.124988283401	101.112478867742	13513.4833582581	346.701780604802	85.4250472389447	3029.50759457149	79612.1769774922	2850.51474570764	10855.6793237416	43.5839728892654	6795.44482107829	16190.31894525	27537.0713618646	218.421194374634	26176.5998551813	1331.3309300489	50883.616671062	40.6341938146802	1678.76166589666	274.389513394464	34794.0124419677	147.105749558563	208.856225900823	241.874891299793	29738.2572074252	698.685238086771	1039.92932063151	314.475775370445	637.700141433328	845.384063240349	218.228381087046	5876.68716214	161.55434897043	14826.7421178672	412.427084996367	17949.1264138776	160368.617660755	360.764453378478	43.0167178410426	52.9709591523575	76.7097905920416	190.123473460168	372.171060967988	42057.2294983886	36524.3644512229	74.8797856623512	633.126490645084	918.705369961143	126.39019897806	216.572402202585	46.3373018685307	142.908554093416	263.907395682072	38.7975079183818	40.9837216555821	115.101602426318	77.421759736543	61.4900100676417	154.147433972306	164393.974218345	11013.0827567505	910.830621909229	9586.56309010284	1396.48333756397	362.999525955778	48.3833835621758	201.590173464074	1171.00273211157	12828.7203745729	549.678233414048	184.590839533218	720.212068940346	312.721962351444	322.122533684556	92.0461145912376	13636.8326202773	16953.2043215346	11285.1713525619	10547.6936931814	4762.03227286917	33897.3704435882	77.4753145551548	40033.0223353986	114.784454515571	4782.0963495995	480.197140526363	2424.88122857608	206119.483580584	2574.29685603903	1038.31969605923	119.137805007325	55.7918560892516	17608.9587333942	28215.3277152338	1486.90839297232	36.9929711375451	232.650548821861	254.557159128613	235.27386819418	112.412096544703	257.831418944052	179.398715516813
Sample-701	79.3501409355032	40.2861843763522	53.3073721596277	9353.7394297536	175.187026349123	37617.4835423904	38.9214204989261	78.0243613863324	34446.1641992353	14198.4012106412	1370.00347820298	60.6685836771038	61.0583619628008	40.0988932378872	84.2652787476829	135.546437551822	5162.34592535926	1046.35008222966	5136.32006307463	8393.78663255558	3072.43179256809	1115.46065113698	6371.6326032581	330094.7851753	1623.52989599886	174.974653363043	76.1585179722629	14797.1526755995	171.491714504649	119.404197480562	29948.4695371916	308.925221493278	84.3094091415836	2443.46303726208	8452.12449054618	6617.05056515594	1757.43264576492	40.1990974825408	4668.13162397419	9872.40609116524	28429.8729350856	204.931074207134	22417.2070851352	1094.59369101008	50681.8356152391	39.3633444446884	667.183267614334	273.333894964688	16486.1862237681	125.698337550549	223.757286206156	349.166091794924	12420.0000848504	289.277923401893	625.475885071567	301.215729142087	565.984458251192	391.674584230883	195.822668816575	4866.99421762122	136.063302145995	4649.81255523293	697.982905502145	1994.41129296022	47637.414638192	350.967366428374	41.2730700021136	44.6584414048846	74.1963609205066	190.378271315194	291.75888700377	33390.3106072595	19564.0411088438	77.6806564948725	527.07199727138	781.238715205495	120.87259961565	129.60555597325	89.2937445001027	112.09448455342	257.225138621156	37.9420592511124	39.1893797023458	116.672270570826	75.2102242550251	52.015366571695	395.749342240595	304712.210489873	7988.25938876797	783.660176627925	5166.93417383192	14351.6058052472	416.486101960753	38.4156009273844	191.861685054825	2698.15792027637	1480.08379702119	1661.50429164065	145.856496881577	9741.38848615379	152.303235705155	319.83438819004	83.975543970862	5365.15340076192	4533.43454366002	20388.2956752958	4824.12629576907	13957.554610854	38944.2195638654	43.1337907192009	43080.4857872892	103.703131499418	5423.00020982221	485.215126941169	2632.53823569721	10640.3160813152	24451.6052338297	5429.80726287752	1574.25474273665	177.373480216512	35248.6598224222	24540.5604460763	5089.50545292919	40.1586318164618	210.087805333694	243.917046223332	170.433743521436	80.4788734200041	111.037954424138	181.105202756398
Sample-702	104.219928394171	51.0765030029578	56.1700466733178	348.26332246052	237.512735340267	6370.55621068387	53.8363533133636	68.9683309280667	805.460402497608	8785.95670579511	1007.18319552032	56.98181805537	70.3428945241742	55.0288183073397	105.233296754686	178.090071710171	1527.55084065831	134.906996704644	2995.11761836342	2993.98375816671	1406.36114973095	910.625741622978	3698.32661277985	3908.2935956787	1703.8829917614	186.875617941958	111.651551385407	1336.66744477654	230.426382963627	71.2778274169792	1483.68068083824	421.314048973129	150.452384660583	1492.28319105465	44639.8148364717	528.210274576746	1199.34591228096	53.1623300809989	8331.68262384836	614.165119960392	11731.8843724782	282.885534362252	1580.92679105089	402.15220024461	3774.59275471239	58.315313022566	356.002596006803	265.747911402085	896.007447303982	165.977300217779	291.581143586297	325.775010533235	1703.01417517804	389.780209972241	539.494707722909	398.513144121147	715.373199767087	289.974437244923	268.475247176172	379.348872870693	173.88339139881	687.370759838219	221.550359398428	544.376643441595	10358.9226597772	519.239701482353	53.0360479507792	50.3946891027131	100.613844952634	266.577735186073	344.199583150214	1004.12468687954	1158.23873310425	131.045307056174	672.794309736592	948.718984730494	158.951584498683	161.097780630727	62.6719130149936	155.871387151803	324.974638217253	54.7522985568552	54.1320575972447	268.40947528849	111.36462473809	56.6381010425431	218.684074456914	60573.1101613574	979.613795591531	378.028610797011	2134.02231155577	1905.35854760826	269.428281532857	56.0802245078065	267.083197315764	437.700071307291	319044.060673722	60705.9161083466	156.039860431514	625.793118577708	180.006022184237	476.227390676419	111.672258380675	309.553695710445	767.651168862747	7285.13317106853	610.85050394727	249.883302339111	15999.7062397267	60.9406868650544	50509.7406803949	114.859039411852	893.050148822973	239.229238792158	537.292704883136	5188.14206910558	1194.32741456426	1318.94760997575	544.333266936512	52.7834491074587	4547.94850777584	2201.79004177161	2566.39375579803	50.5031513210916	261.784435684312	251.194019164676	163.418387950429	56.6400414020362	146.228004062015	223.106673626548
Sample-703	79.3777734632254	40.8065420327709	40.2644908214515	506.584626765162	157.52954959478	11658.0861354798	38.4465819768808	42.188596182489	672.309443836753	553.42613457773	527.044015227284	41.6274607625301	41.5819951776356	38.6408857015676	77.3676913289173	379.945800923678	838.492625479441	87.6145693495284	889.544801399236	4384.08878801811	923.484232699294	452.519867953391	308.917978665899	1832.56787609152	1001.33629613205	119.809996240248	78.0176018303909	824.171611395632	160.205449215711	45.9156474572073	8737.18538825701	303.55721114695	77.1529661218312	1096.50967343731	57079.3363932115	377.607037967232	1876.18210028461	41.715154701797	10309.3639949451	1002.99460343913	7608.3626926009	197.541335446537	844.005181055886	240.694500855402	1744.39081144532	39.364633327576	219.852460064415	190.12062038106	636.099320348236	116.322904246349	195.410817388047	1330.74207882011	2404.36602259486	249.207054287687	475.95750947368	280.37429015819	993.934424397077	225.536855876877	191.720239746859	239.346806940353	121.686402093633	676.779355929194	193.391937035837	540.164622850252	7993.39662870623	353.051878246188	37.9283494180396	43.4769577623799	81.3745114576124	191.691893819779	295.154433323059	1771.15765473917	1526.75794823925	93.7824608347594	470.994522150872	672.34546016333	121.148366529197	115.223029214629	49.5980140169999	115.25337598987	231.059933528502	40.0189137427276	40.0076436928568	114.729195045315	76.9195306488232	40.1752283293777	154.852097733565	14501.5152132924	678.368045525872	197.56401177081	595.551069351622	1179.22238819137	299.069026226986	39.5685799036992	206.280934314461	309.582596440416	1268.67851625381	321.483005824584	91.5865389554911	213.415243754466	146.929946977281	326.331245191177	85.1314407372328	388.537179320114	1696.1827133825	1288.61853438075	429.960055431117	253.36948644458	19696.7417885937	466.640734750129	20914.8180346793	80.296244628003	677.904743388593	179.059708164232	393.454024860162	1739.86225002929	443.867166350321	1347.25071717237	402.906112205031	38.7199070532731	2545.37303862166	2796.7527134258	565.866263336631	41.382024840592	153.090866426154	167.013861270857	125.297548273925	38.4798627620512	353.759996000363	160.393000172115
Sample-704	80.6597384931876	50.4940976695313	40.908336348769	262.074744624664	163.181388074303	44003.479251152	39.5676551310797	42.5252458064065	2221.0753981289	5189.84869884604	1996.47144655186	45.9377872683497	42.9556802277369	40.5330002935076	83.6920134829182	185.35458576083	4693.7362644362	110.937096349957	2913.07211381267	2754.0390792707	1321.93416852802	694.190229308784	3200.30751901968	5363.01778295144	1098.17621173141	124.810777005751	79.6909026021304	1079.61979048258	165.725971231675	57.5780521766169	1167.40204270455	320.358353775884	83.2068333512476	1399.26167654412	13131.1077334736	511.83195967957	3177.00446325102	42.6700599462652	4565.64392261694	559.390294613461	4834.81031924112	207.860993252541	1085.35312564724	302.654646157973	2707.37034663769	40.8474207025385	247.559458135686	219.981810778292	993.688780316045	180.905773312962	207.954112425134	1266.64776964407	1848.12825937127	268.078225714474	434.92085261179	285.148688609505	774.498591479332	227.102860550019	199.630683339518	593.779063082314	125.366049046713	544.63211037512	219.089772556002	472.362930216083	15947.0453461995	359.83262731703	40.8340505372705	41.3184275522689	85.5838752837463	200.238139601081	279.600770401776	707.850650483344	1119.69714519739	85.2657666575796	547.608838935947	724.745055440349	122.630555061848	118.964364353721	57.3389333148378	119.721183420542	254.296655087444	40.0049624294396	40.5367476895893	123.127082185207	85.777602778371	41.2896536188023	208.480292646466	21125.1716283062	1334.3202290703	201.12732631324	823.394505817239	1845.60915814099	238.326448130006	43.7254490238051	205.68751479189	334.659191944546	1052.75943927541	388.878349852693	109.217387484029	398.543918141556	223.053931266903	377.368426842406	83.7200635411036	301.260858133676	7025.43906633197	5351.76663284669	502.879424312803	262.341016887595	4463.65012973798	250.651191573242	18764.2420901583	82.3969630131909	718.540716849777	175.631049155573	374.184913774235	2824.25633158304	463.977486974164	1369.29388048216	172.132880897392	40.7826390479433	189276.994435786	1637.10845683059	18512.9308308039	46.9163822238379	274.489303293208	174.914506741234	126.372102057762	42.5643571836896	142.613262363801	165.275054569082
Sample-705	84.8890548927352	38.6953150319644	42.3689549216846	625.568906327504	158.959394984894	4724.12115265994	39.8022134570592	55.3211969473018	6748.91550731441	754.673575363192	1389.37271130007	53.8453379212142	46.6291399823457	39.3257957281283	83.3617849739346	134.157280365727	2543.49835466121	100.370702175196	1079.89949385733	1680.47050935341	1219.1355273825	842.06403400717	2478.24306534874	10480.6441919689	2793.47001681449	126.14497221625	78.5746156817272	3093.86103537916	184.420090526705	45.1680174383295	8936.58626728662	313.388092044477	976.197477827275	1054.33910228432	13353.6877888038	1991.84438408649	810.037391657631	38.6023207136975	1464.01379053893	1162.28702303665	12800.1203437138	226.82476665957	1987.11135231274	992.351734032367	17980.142838265	41.8202905360464	1359.06837972245	248.135689802113	17561.8857784667	122.243062694616	228.876931028173	232.940219274119	13551.1490006266	339.75098985839	404.440631000669	291.440014351444	519.064551500203	201.611434862789	230.564276835934	14425.9200695263	140.378814350094	1060.50491843354	255.11540087756	1255.62232816299	12447.1934490826	359.476871904214	43.7329497751493	42.3491052775236	77.8731649623792	196.957125745085	253.526043176189	3382.19466522229	1555.59512093637	76.9299931739211	542.063134759053	701.730613644565	117.5130063131	140.342154740984	46.458508628025	116.000421398982	235.701480818418	39.2626111834582	39.702540629977	116.844451448271	79.045445008192	46.1684623457697	366.108348822631	23274.5915103924	15450.7269152903	201.652051912559	5929.35717127088	1127.16488764695	174.912203834287	43.7972412355915	201.554117984437	432.541286363371	848.270990228743	318.402625364865	103.140937757236	416.426261513077	125.450150459426	323.381109911389	81.9755911713134	860.961508771911	1321.63358637891	780.079962124451	3339.26961992696	385.288120702076	60777.2282386723	40.0077471657173	8161.3696472015	83.3070181573259	3235.96446514948	242.790975079831	1293.45258548008	40634.7445472716	771.393843345639	1402.34035985033	207.048919581481	39.1774499563832	1687.86347201631	1142.8767342269	595.823934828608	37.6942626525526	169.199670857371	171.51159489779	177.569533563762	43.5152846477608	85.1614376276366	167.10136462319
Sample-706	88.4856966972655	41.9421608804137	42.0819852445083	1616.41262684017	161.922239438604	733.20472994131	41.3645046734193	92.5777212024508	2014.82772263018	563.646457913465	759.851708559837	64.0042322649106	46.8526596292871	40.9567202394277	89.8697811338699	150.495632908088	494.311232026703	49.1432940235036	437.149765710313	286.189544818466	659.841277291412	271.072833970447	100.896646372554	1458.3935337543	4095.26734815328	130.673109021223	81.0957951927649	1625.29047219061	170.235670794287	49.2624002487885	16455.0374726927	318.542384145971	90.8670129978751	1094.97860872112	1310.53647558151	569.772443730108	786.290855588464	41.2005286998277	778.893337159162	14621.5955608509	15222.9385843208	237.334388535696	2783.79901860592	233.055547047481	8829.99790951599	41.2723633494593	1850.53245912738	287.265198275887	3312.01216888857	123.950424214047	212.723016004064	241.540226159331	28088.1785161491	340.097713346461	399.409272176941	548.549352523791	587.342518510606	245.32730506081	244.482730015878	3512.19058723841	411.572924891171	774.00551102466	161.651138380201	732.054851723218	1488.91699366783	365.8609641954	50.3144552868293	63.1870659191722	82.0677403253229	204.717064310856	281.705241306358	2030.68466496701	1495.00082570038	85.8579402396388	525.641377931562	740.971497488893	121.041383981004	120.631981254261	42.3547143203153	120.48810144831	258.327200954804	41.285967690042	42.0377623268614	122.134560575551	79.2619486889692	48.1041827062552	160.58906859855	1770.64968473805	2059.49313576787	213.679495798785	486.257474255099	495.244010689941	168.42437591053	44.4018797512576	201.966830132715	321.604020790063	747.413825940573	259.650789314603	86.7996481433355	204.592319785211	126.419874809025	335.782732237696	83.0970595225157	585.366408665738	230.668501336779	599.84806475868	4255.99800604774	540.759862586846	132231.870199164	43.7884935490793	2117.77827846305	89.2409191235338	1164.9756618115	296.631104096871	838.313197899118	1285.57296003271	476.406338515357	395.873308349418	47.3551612333544	40.6611029310276	1303.44007269342	1130.32270123468	586.890819709922	40.3973528373535	184.276578128116	191.619604018768	132.702981817137	41.172018806159	83.0171472272211	173.054019725699
Sample-707	89.0136853610192	42.8870424332909	43.8905256592836	7719.61353123047	193.603917762742	2684.22091930083	43.5600994469982	63.6336113410367	66846.407078466	1604.22171779856	18001.3881813786	60.2524048294286	44.189140383711	44.0793579759377	94.4089017050376	158.437666226716	686.077569039821	164.855629179889	693.338598703539	693.640586018718	860.523329974623	494.72755363847	653.436701718557	3552.99496314803	2590.54876747186	130.36180416337	83.1593541437925	2565.16139968694	195.473379927389	55.4501372947492	9807.60617864923	336.863226035978	108.013475895784	3259.67382585063	31880.2814885936	479.087407509024	12875.620056657	47.4327869490172	57625.2429356004	1931.14085264406	50135.7871522668	284.984257821506	4751.15371581851	838.632427080234	13349.7024041663	44.146383516008	328.21134446982	450.227663412592	7695.12472549379	131.052032099462	217.701325322069	418.940351682788	30311.0120594513	426.615533754875	588.745975140969	380.430301517452	589.023263667344	290.254691645694	328.618175858524	22395.3820982853	1273.87197259358	2195.77544074527	197.702680337659	21913.9505402997	9843.72098163731	384.495344106364	41.5627283670909	48.0212329796481	83.1886151218899	209.114966870125	338.347732073639	4562.45097852705	2176.74766043868	82.9255097348681	537.453323561017	774.832220239683	141.99405634211	167.914547281614	43.8194138254349	135.023137049223	246.675465067543	41.4574971019175	42.7455654600199	151.92984798112	83.3917646962497	49.0072375115585	333.893256845359	67510.2940380822	2919.55906518662	2088.54715419925	2135.62210463276	1404.45253062978	507.039541319999	52.6528528318894	214.781419798515	1619.48951068522	766.764969138807	284.836180439253	91.4520899780199	279.26882351639	128.533902673481	355.007475072627	84.6582646714114	806.373083345819	31384.6818440116	5247.28048857522	7150.19575711653	1626.31750522725	53270.4515747733	53.1476173836099	48610.6220702307	102.734062934846	1600.9900470059	247.599884674826	884.889016017546	8269.34076180407	533.806376244839	656.645453313488	74.8365361208046	42.9002289335974	1681.88788745889	3197.34493562052	646.553657265293	40.654542025695	172.622855350889	235.0761492471	168.434644699468	44.3581566131543	86.9335265136336	180.546072189576
