Scientific_name,English_name,TipLabel,Female_plumage_score,Male_plumage_score
Neomixis viridis,Green Jery,Neomixis_viridis,46.11111111,44.86111111
Neopelma aurifrons,Wied's Tyrant-manakin,Neopelma_aurifrons,41.25,39.44444444
Neopelma chrysocephalum,Saffron-crested Tyrant-manakin,Neopelma_chrysocephalum,44.72222222,43.75
Neopelma chrysolophum,Serra do Mar Tyrant-manakin,Neopelma_chrysolophum,40,43.75
Neopelma pallescens,Pale-bellied Tyrant-manakin,Neopelma_pallescens,44.86111111,44.30555556
Neopelma sulphureiventer,Sulphur-bellied Tyrant-manakin,Neopelma_sulphureiventer,45,43.75
Neopipo cinnamomea,Cinnamon Manakin-tyrant,Neopipo_cinnamomea,44.86111111,42.63888889
Neospiza concolor,Sao Tome Grosbeak,Neospiza_concolor,45.27777778,44.72222222
Neothraupis fasciata,White-banded Tanager,Neothraupis_fasciata,55,50.97222222
Neoxolmis rufiventris,Chocolate-vented Tyrant,Neoxolmis_rufiventris,44.30555556,42.5
Nephelornis oneilli,Pardusco,Nephelornis_oneilli,38.33333333,38.61111111
Nesillas brevicaudata,Grand Comoro Brush-warbler,Nesillas_brevicaudata,40.13888889,43.61111111
Nesillas lantzii,Lantz's Brush-warbler,Nesillas_lantzii,41.25,39.02777778
Nesillas mariae,Moheli Warbler,Nesillas_mariae,37.63888889,37.08333333
Nesillas typica,Madagascar Brush-warbler,Nesillas_typica,40.41666667,42.77777778
Nesocharis ansorgei,White-collared Oliveback,Nesocharis_ansorgei,55.55555556,55.41666667
Nesocharis capistrata,White-cheeked Oliveback,Nesocharis_capistrata,53.19444444,50.27777778
Nesocharis shelleyi,Fernando Po Oliveback,Nesocharis_shelleyi,57.5,54.44444444
Nesocichla eremita,Tristan Thrush,Nesocichla_eremita,40.27777778,40.55555556
Nesopsar nigerrimus,Jamaican Blackbird,Nesopsar_nigerrimus,64.86111111,62.63888889
Nesospingus speculiferus,Puerto Rican Tanager,Nesospingus_speculiferus,46.38888889,49.86111111
Nesospiza acunhae,Inaccessible Bunting,Nesospiza_acunhae,38.19444444,40.97222222
Nesospiza questi,Nightingale Bunting,Nesospiza_questi,39.86111111,45.13888889
Nesospiza wilkinsi,Wilkins's Bunting,Nesospiza_wilkinsi,42.08333333,44.02777778
Nesotriccus ridgwayi,Cocos Flycatcher,Nesotriccus_ridgwayi,44.02777778,44.30555556
Newtonia amphichroa,Dark Newtonia,Newtonia_amphichroa,43.05555556,41.25
Newtonia archboldi,Archbold's Newtonia,Newtonia_archboldi,40,40.83333333
Newtonia brunneicauda,Common Newtonia,Newtonia_brunneicauda,38.19444444,39.58333333
Newtonia fanovanae,Red-tailed Newtonia,Newtonia_fanovanae,47.08333333,49.44444444
Nicator chloris,Yellow-spotted Nicator,Nicator_chloris,38.88888889,38.88888889
Nicator gularis,Eastern Nicator,Nicator_gularis,44.72222222,44.16666667
Nicator vireo,Yellow-throated Nicator,Nicator_vireo,41.38888889,42.22222222
Nigrita bicolor,Chestnut-breasted Negrofinch,Nigrita_bicolor,52.08333333,49.58333333
Nigrita canicapillus,Grey-headed Negrofinch,Nigrita_canicapillus,62.08333333,59.86111111
Nigrita fusconotus,White-breasted Negrofinch,Nigrita_fusconotus,60.83333333,60.41666667
Nigrita luteifrons,Pale-fronted Negrofinch,Nigrita_luteifrons,50.41666667,58.75
Nilaus afer,Brubru,Nilaus_afer,50.13888889,52.77777778
Niltava davidi,Fujian Niltava,Niltava_davidi,41.11111111,65.69444444
Niltava grandis,Large Niltava,Niltava_grandis,45,68.61111111
Niltava macgrigoriae,Small Niltava,Niltava_macgrigoriae,38.88888889,70
Niltava sumatrana,Rufous-vented Niltava,Niltava_sumatrana,47.63888889,58.75
Niltava sundara,Rufous-bellied Niltava,Niltava_sundara,40.27777778,64.72222222
Niltava vivida,Vivid Niltava,Niltava_vivida,44.58333333,58.75
Notiochelidon flavipes,Pale-footed Swallow,Notiochelidon_flavipes,46.94444444,45.41666667
Notiochelidon murina,Brown-bellied Swallow,Notiochelidon_murina,41.52777778,46.66666667
Notiochelidon pileata,Black-capped Swallow,Notiochelidon_pileata,43.75,48.33333333
Notiomystis cincta,Stitchbird,Notiomystis_cincta,40,62.22222222
Nucifraga caryocatactes,Spotted Nutcracker,Nucifraga_caryocatactes,50.55555556,45.27777778
Nucifraga columbiana,Clark's Nutcracker,Nucifraga_columbiana,53.47222222,50.27777778
Ochetorhynchus andaecola,Rock Earthcreeper,Ochetorhynchus_andaecola,40,41.25
Ochetorhynchus melanura,Crag Chilia,Ochetorhynchus_melanura,42.63888889,42.5
Ochetorhynchus phoenicurus,Band-tailed Earthcreeper,Ochetorhynchus_phoenicurus,43.88888889,44.30555556
Ochetorhynchus ruficaudus,Straight-billed Earthcreeper,Ochetorhynchus_ruficaudus,48.19444444,44.86111111
Ochthoeca cinnamomeiventris,Slaty-backed Chat-tyrant,Ochthoeca_cinnamomeiventris,55.69444444,56.94444444
Ochthoeca diadema,Yellow-bellied Chat-tyrant,Ochthoeca_diadema,46.52777778,44.86111111
Ochthoeca frontalis,Crowned Chat-tyrant,Ochthoeca_frontalis,52.22222222,51.52777778
Ochthoeca fumicolor,Brown-backed Chat-tyrant,Ochthoeca_fumicolor,43.33333333,45.41666667
Ochthoeca jelskii,Jelski's Chat-tyrant,Ochthoeca_jelskii,48.88888889,49.30555556
Ochthoeca leucophrys,White-browed Chat-tyrant,Ochthoeca_leucophrys,47.77777778,48.61111111
Ochthoeca oenanthoides,D'Orbigny's Chat-tyrant,Ochthoeca_oenanthoides,45.41666667,43.61111111
Ochthoeca piurae,Piura Chat-tyrant,Ochthoeca_piurae,47.08333333,47.36111111
Ochthoeca pulchella,Golden-browed Chat-tyrant,Ochthoeca_pulchella,49.72222222,50.27777778
Ochthoeca rufipectoralis,Rufous-breasted Chat-tyrant,Ochthoeca_rufipectoralis,47.77777778,48.19444444
Ochthornis littoralis,Drab Water Tyrant,Ochthornis_littoralis,45.55555556,44.86111111
Oculocincta squamifrons,Pygmy White-eye,Oculocincta_squamifrons,40.69444444,39.44444444
Ocyalus latirostris,Band-tailed Oropendola,Ocyalus_latirostris,58.05555556,53.75
Odontorchilus branickii,Grey-mantled Wren,Odontorchilus_branickii,48.75,42.77777778
Odontorchilus cinereus,Tooth-billed Wren,Odontorchilus_cinereus,40.55555556,41.25
Oedistoma pygmaeum,Pygmy Longbill,Oedistoma_pygmaeum,42.63888889,41.52777778
Oenanthe albonigra,Hume's Wheatear,Oenanthe_albonigra,61.94444444,66.25
Oenanthe bifasciata,Buff-streaked Chat,Oenanthe_bifasciata,43.05555556,60.27777778
Oenanthe bottae,Botta's Wheatear,Oenanthe_bottae,44.58333333,45
Oenanthe chrysopygia,Red-tailed Wheatear,Oenanthe_chrysopygia,43.61111111,42.91666667
Oenanthe cypriaca,Cyprus Wheatear,Oenanthe_cypriaca,43.05555556,51.11111111
Oenanthe deserti,Desert Wheatear,Oenanthe_deserti,41.66666667,50
Oenanthe finschii,Finsch's Wheatear,Oenanthe_finschii,43.88888889,58.88888889
Oenanthe hispanica,Black-eared Wheatear,Oenanthe_hispanica,45.55555556,46.38888889
Oenanthe isabellina,Isabelline Wheatear,Oenanthe_isabellina,40.41666667,39.30555556
Oenanthe leucopyga,White-tailed Wheatear,Oenanthe_leucopyga,65.69444444,66.11111111
Oenanthe leucura,Black Wheatear,Oenanthe_leucura,60.97222222,70
Oenanthe lugens,Mourning Wheatear,Oenanthe_lugens,46.25,58.19444444
Oenanthe moesta,Red-rumped Wheatear,Oenanthe_moesta,42.08333333,58.33333333
Oenanthe monacha,Hooded Wheatear,Oenanthe_monacha,41.11111111,59.58333333
Oenanthe monticola,Mountain Wheatear,Oenanthe_monticola,43.47222222,59.58333333
Oenanthe oenanthe,Northern Wheatear,Oenanthe_oenanthe,41.25,44.86111111
Oenanthe phillipsi,Somali Wheatear,Oenanthe_phillipsi,58.88888889,61.52777778
Oenanthe picata,Variable Wheatear,Oenanthe_picata,41.94444444,59.30555556
Oenanthe pileata,Capped Wheatear,Oenanthe_pileata,60.83333333,61.94444444
Oenanthe pleschanka,Pied Wheatear,Oenanthe_pleschanka,40.41666667,55.69444444
Oenanthe xanthoprymna,Kurdish Wheatear,Oenanthe_xanthoprymna,43.61111111,54.86111111
Oncostoma cinereigulare,Northern Bentbill,Oncostoma_cinereigulare,41.52777778,42.08333333
Oncostoma olivaceum,Southern Bentbill,Oncostoma_olivaceum,38.88888889,37.36111111
Onychognathus albirostris,White-billed Starling,Onychognathus_albirostris,50.41666667,59.72222222
Onychognathus blythii,Somali Starling,Onychognathus_blythii,47.91666667,60.55555556
Onychognathus frater,Socotra Starling,Onychognathus_frater,61.38888889,58.47222222
Onychognathus fulgidus,Chestnut-winged Starling,Onychognathus_fulgidus,53.47222222,61.66666667
Onychognathus morio,Red-winged Starling,Onychognathus_morio,51.25,58.33333333
Onychognathus nabouroup,Pale-winged Starling,Onychognathus_nabouroup,58.33333333,59.86111111
Onychognathus neumanni,Neumann's Starling,Onychognathus_neumanni,52.36111111,62.63888889
Onychognathus salvadorii,Bristle-crowned Starling,Onychognathus_salvadorii,65.13888889,63.05555556
Onychognathus tenuirostris,Slender-billed Starling,Onychognathus_tenuirostris,54.02777778,63.05555556
Onychognathus tristramii,Tristram's Starling,Onychognathus_tristramii,49.02777778,59.86111111
Onychognathus walleri,Waller's Starling,Onychognathus_walleri,50,56.52777778
Onychorhynchus coronatus,Amazonian Royal Flycatcher,Onychorhynchus_coronatus,48.88888889,48.19444444
Oporornis agilis,Connecticut Warbler,Oporornis_agilis,37.36111111,46.11111111
Oporornis formosus,Kentucky Warbler,Oporornis_formosus,41.80555556,48.33333333
Oporornis philadelphia,Mourning Warbler,Oporornis_philadelphia,43.19444444,53.75
Oporornis tolmiei,MacGillivray's Warbler,Oporornis_tolmiei,39.30555556,51.80555556
Orchesticus abeillei,Brown Tanager,Orchesticus_abeillei,38.33333333,38.33333333
Oreocharis arfaki,Tit Berrypecker,Oreocharis_arfaki,45.55555556,61.25
Oreoica gutturalis,Crested Bellbird,Oreoica_gutturalis,44.58333333,59.16666667
Oreolais pulchra,Black-collared Apalis,Oreolais_pulchra,53.47222222,50.97222222
Oreolais ruwenzorii,Collared Apalis,Oreolais_ruwenzorii,46.38888889,45.83333333
Oreomanes fraseri,Giant Conebill,Oreomanes_fraseri,48.61111111,47.91666667
Oreomystis bairdi,Akikiki,Oreomystis_bairdi,46.80555556,48.61111111
Oreomystis mana,Hawaii Creeper,Oreomystis_mana,43.19444444,42.77777778
Oreophylax moreirae,Itatiaia Thistletail,Oreophylax_moreirae,42.22222222,41.25
Oreopsar bolivianus,Bolivian Blackbird,Oreopsar_bolivianus,63.61111111,62.63888889
Oreornis chrysogenys,Orange-cheeked Honeyeater,Oreornis_chrysogenys,38.33333333,36.38888889
Oreoscoptes montanus,Sage Thrasher,Oreoscoptes_montanus,41.80555556,43.75
Oreoscopus gutturalis,Fernwren,Oreoscopus_gutturalis,50.97222222,50.13888889
Oreostruthus fuliginosus,Mountain Firetail,Oreostruthus_fuliginosus,42.5,51.66666667
Oreothraupis arremonops,Tanager Finch,Oreothraupis_arremonops,64.02777778,60.41666667
Origma solitaria,Rockwarbler,Origma_solitaria,46.66666667,40.27777778
Oriolia bernieri,Bernier's Vanga,Oriolia_bernieri,40.41666667,67.36111111
Oriolus auratus,African Golden Oriole,Oriolus_auratus,39.44444444,61.66666667
Oriolus bouroensis,Black-eared Oriole,Oriolus_bouroensis,41.52777778,39.30555556
Oriolus brachyrhynchus,Western Black-headed Oriole,Oriolus_brachyrhynchus,62.77777778,67.91666667
Oriolus chinensis,Black-naped Oriole,Oriolus_chinensis,58.61111111,55.13888889
Oriolus chlorocephalus,Green-headed Oriole,Oriolus_chlorocephalus,52.08333333,50.83333333
Oriolus crassirostris,Sao Tome Oriole,Oriolus_crassirostris,51.80555556,58.05555556
Oriolus cruentus,Black-and-crimson Oriole,Oriolus_cruentus,59.02777778,65.13888889
Oriolus flavocinctus,Green Oriole,Oriolus_flavocinctus,39.86111111,38.88888889
Oriolus forsteni,Grey-collared Oriole,Oriolus_forsteni,36.52777778,37.5
Oriolus hosii,Black Oriole,Oriolus_hosii,58.33333333,59.72222222
Oriolus isabellae,Isabela Oriole,Oriolus_isabellae,46.25,45.55555556
Oriolus larvatus,African Black-headed Oriole,Oriolus_larvatus,62.63888889,61.25
Oriolus melanotis,Olive-brown Oriole,Oriolus_melanotis,41.25,41.80555556
Oriolus mellianus,Silver Oriole,Oriolus_mellianus,50,63.33333333
Oriolus monacha,Dark-headed Oriole,Oriolus_monacha,68.75,68.88888889
Oriolus nigripennis,Black-winged Oriole,Oriolus_nigripennis,69.16666667,68.05555556
Oriolus oriolus,Eurasian Golden Oriole,Oriolus_oriolus,41.52777778,53.88888889
Oriolus percivali,Black-tailed Oriole,Oriolus_percivali,65.97222222,66.11111111
Oriolus phaeochromus,Dusky-brown Oriole,Oriolus_phaeochromus,50.97222222,46.25
Oriolus sagittatus,Olive-backed Oriole,Oriolus_sagittatus,43.19444444,40.13888889
Oriolus steerii,Philippine Oriole,Oriolus_steerii,48.33333333,45.83333333
Oriolus szalayi,Brown Oriole,Oriolus_szalayi,43.88888889,43.88888889
Oriolus tenuirostris,Slender-billed Oriole,Oriolus_tenuirostris,57.36111111,62.36111111
Oriolus traillii,Maroon Oriole,Oriolus_traillii,54.58333333,63.47222222
Oriolus xanthonotus,Dark-throated Oriole,Oriolus_xanthonotus,47.08333333,65.13888889
Oriolus xanthornus,Black-hooded Oriole,Oriolus_xanthornus,68.75,65.41666667
Oriturus superciliosus,Striped Sparrow,Oriturus_superciliosus,41.94444444,41.80555556
Ornithion brunneicapillus,Brown-capped Tyrannulet,Ornithion_brunneicapillus,43.05555556,44.30555556
Ornithion inerme,White-lored Tyrannulet,Ornithion_inerme,45,44.58333333
Ornithion semiflavum,Yellow-bellied Tyrannulet,Ornithion_semiflavum,45.13888889,41.52777778
Orthogonys chloricterus,Olive-green Tanager,Orthogonys_chloricterus,47.36111111,46.25
Orthonyx novaeguineae,New Guinea Logrunner,Orthonyx_novaeguineae,51.80555556,49.16666667
Orthonyx spaldingii,Chowchilla,Orthonyx_spaldingii,59.16666667,54.86111111
Orthonyx temminckii,Australian Logrunner,Orthonyx_temminckii,51.38888889,51.11111111
Orthotomus atrogularis,Dark-necked Tailorbird,Orthotomus_atrogularis,44.72222222,48.61111111
Orthotomus castaneiceps,Philippine Tailorbird,Orthotomus_castaneiceps,46.11111111,48.47222222
Orthotomus cinereiceps,White-eared Tailorbird,Orthotomus_cinereiceps,54.44444444,55.41666667
Orthotomus cuculatus,Mountain Tailorbird,Orthotomus_cuculatus,44.02777778,44.02777778
Orthotomus derbianus,Grey-backed Tailorbird,Orthotomus_derbianus,47.63888889,48.19444444
Orthotomus frontalis,Rufous-fronted Tailorbird,Orthotomus_frontalis,50,47.63888889
Orthotomus heterolaemus,Rufous-headed Tailorbird,Orthotomus_heterolaemus,40.69444444,40.97222222
Orthotomus nigriceps,Black-headed Tailorbird,Orthotomus_nigriceps,51.94444444,61.52777778
Orthotomus ruficeps,Ashy Tailorbird,Orthotomus_ruficeps,40.83333333,49.86111111
Orthotomus samarensis,Yellow-breasted Tailorbird,Orthotomus_samarensis,55.13888889,56.38888889
Orthotomus sepium,Olive-backed Tailorbird,Orthotomus_sepium,39.02777778,42.36111111
Orthotomus sericeus,Rufous-tailed Tailorbird,Orthotomus_sericeus,48.88888889,48.19444444
Orthotomus sutorius,Common Tailorbird,Orthotomus_sutorius,39.02777778,41.38888889
Ortygospiza atricollis,Quailfinch,Ortygospiza_atricollis,44.30555556,53.61111111
Ortygospiza locustella,Locust Finch,Ortygospiza_locustella,52.63888889,65
Oryzoborus angolensis,Lesser Seed-finch,Oryzoborus_angolensis,44.30555556,57.77777778
Oryzoborus atrirostris,Black-billed Seed-finch,Oryzoborus_atrirostris,41.94444444,63.19444444
Oryzoborus crassirostris,Large-billed Seed-finch,Oryzoborus_crassirostris,39.44444444,60.41666667
Oryzoborus funereus,Thick-billed Seed-finch,Oryzoborus_funereus,42.63888889,58.47222222
Oryzoborus maximiliani,Great-billed Seed-finch,Oryzoborus_maximiliani,44.30555556,60.69444444
Oryzoborus nuttingi,Nicaraguan Seed-finch,Oryzoborus_nuttingi,46.11111111,63.75
Oxylabes madagascariensis,White-throated Oxylabes,Oxylabes_madagascariensis,43.33333333,41.52777778
Oxyruncus cristatus,Sharpbill,Oxyruncus_cristatus,37.63888889,42.08333333
Pachycare flavogriseum,Goldenface,Pachycare_flavogriseum,57.63888889,57.22222222
Pachycephala albiventris,Green-backed Whistler,Pachycephala_albiventris,43.05555556,39.02777778
Pachycephala arctitorquis,Wallacean Whistler,Pachycephala_arctitorquis,40.55555556,53.88888889
Pachycephala aurea,Golden-backed Whistler,Pachycephala_aurea,54.72222222,56.38888889
Pachycephala caledonica,New Caledonian Whistler,Pachycephala_caledonica,42.91666667,53.75
Pachycephala flavifrons,Samoan Whistler,Pachycephala_flavifrons,46.38888889,51.11111111
Pachycephala griseonota,Drab Whistler,Pachycephala_griseonota,40.13888889,40.69444444
Pachycephala grisola,Mangrove Whistler,Pachycephala_grisola,45.27777778,41.80555556
Pachycephala homeyeri,White-vented Whistler,Pachycephala_homeyeri,42.77777778,44.44444444
Pachycephala hyperythra,Rusty Whistler,Pachycephala_hyperythra,40.97222222,42.91666667
Pachycephala hypoxantha,Bornean Whistler,Pachycephala_hypoxantha,42.77777778,44.58333333
Pachycephala implicata,Hooded Whistler,Pachycephala_implicata,53.75,54.86111111
Pachycephala inornata,Gilbert's Whistler,Pachycephala_inornata,45,44.30555556
Pachycephala jacquinoti,Tongan Whistler,Pachycephala_jacquinoti,41.25,61.80555556
Pachycephala lanioides,White-breasted Whistler,Pachycephala_lanioides,38.88888889,55.83333333
Pachycephala leucogastra,White-bellied Whistler,Pachycephala_leucogastra,45.27777778,56.80555556
Pachycephala lorentzi,Lorentz's Whistler,Pachycephala_lorentzi,50.69444444,49.16666667
Pachycephala melanura,Black-tailed Whistler,Pachycephala_melanura,41.38888889,57.36111111
Pachycephala meyeri,Vogelkop Whistler,Pachycephala_meyeri,45,42.36111111
Pachycephala modesta,Brown-backed Whistler,Pachycephala_modesta,49.30555556,50.27777778
Pachycephala monacha,Black-headed Whistler,Pachycephala_monacha,49.30555556,60.13888889
Pachycephala nudigula,Bare-throated Whistler,Pachycephala_nudigula,47.77777778,65
Pachycephala olivacea,Olive Whistler,Pachycephala_olivacea,47.36111111,50.97222222
Pachycephala orpheus,Fawn-breasted Whistler,Pachycephala_orpheus,47.36111111,40.97222222
Pachycephala pectoralis,Golden Whistler,Pachycephala_pectoralis,37.22222222,60.27777778
Pachycephala phaionota,Island Whistler,Pachycephala_phaionota,46.80555556,47.91666667
Pachycephala philippinensis,Yellow-bellied Whistler,Pachycephala_philippinensis,43.05555556,42.77777778
Pachycephala rufiventris,Rufous Whistler,Pachycephala_rufiventris,38.88888889,51.66666667
Pachycephala rufogularis,Red-lored Whistler,Pachycephala_rufogularis,43.75,44.58333333
Pachycephala schlegelii,Regent Whistler,Pachycephala_schlegelii,46.66666667,57.36111111
Pachycephala simplex,Grey Whistler,Pachycephala_simplex,45.27777778,46.94444444
Pachycephala soror,Sclater's Whistler,Pachycephala_soror,47.63888889,57.91666667
Pachycephala sulfuriventer,Sulphur-bellied Whistler,Pachycephala_sulfuriventer,46.11111111,45.55555556
Pachycephalopsis hattamensis,Green-backed Robin,Pachycephalopsis_hattamensis,52.91666667,51.66666667
Pachycephalopsis poliosoma,White-eyed Robin,Pachycephalopsis_poliosoma,55.69444444,53.05555556
Pachyramphus aglaiae,Rose-throated Becard,Pachyramphus_aglaiae,44.16666667,58.05555556
Pachyramphus albogriseus,Black-and-white Becard,Pachyramphus_albogriseus,44.44444444,51.94444444
Pachyramphus castaneus,Chestnut-crowned Becard,Pachyramphus_castaneus,41.80555556,40
Pachyramphus cinnamomeus,Cinnamon Becard,Pachyramphus_cinnamomeus,49.02777778,45.69444444
Pachyramphus homochrous,One-coloured Becard,Pachyramphus_homochrous,42.91666667,56.52777778
Pachyramphus major,Grey-collared Becard,Pachyramphus_major,44.72222222,50.27777778
Pachyramphus marginatus,Black-capped Becard,Pachyramphus_marginatus,42.36111111,52.5
Pachyramphus minor,Pink-throated Becard,Pachyramphus_minor,39.86111111,60.97222222
Pachyramphus niger,Jamaican Becard,Pachyramphus_niger,46.11111111,64.44444444
Pachyramphus polychopterus,White-winged Becard,Pachyramphus_polychopterus,41.11111111,53.33333333
Pachyramphus rufus,Cinereous Becard,Pachyramphus_rufus,46.11111111,51.80555556
Pachyramphus spodiurus,Slaty Becard,Pachyramphus_spodiurus,46.52777778,51.38888889
Pachyramphus surinamus,Glossy-backed Becard,Pachyramphus_surinamus,49.16666667,55
Pachyramphus validus,Crested Becard,Pachyramphus_validus,45,50.83333333
Pachyramphus versicolor,Barred Becard,Pachyramphus_versicolor,43.05555556,53.19444444
Pachyramphus viridis,Green-backed Becard,Pachyramphus_viridis,44.86111111,55
Pachyramphus xanthogenys,Yellow-cheeked Becard,Pachyramphus_xanthogenys,42.63888889,55.55555556
Padda fuscata,Timor Sparrow,Padda_fuscata,55.27777778,56.25
Padda oryzivora,Java Sparrow,Padda_oryzivora,57.5,56.94444444
Palmeria dolei,Akohekohe,Palmeria_dolei,61.52777778,59.72222222
Panurus biarmicus,Bearded Parrotbill,Panurus_biarmicus,50.97222222,51.25
Paradigalla brevicauda,Short-tailed Paradigalla,Paradigalla_brevicauda,63.05555556,62.5
